Run_ID,transaction_id,sequence_id,sequence_name,txn_type,start_time_ns,end_time_ns,clock_cycle,channel_id,src_id,dst_id,priority,addr,wdata,rdata,expected_data,observed_data,checker_result,error_id,opcode,PADDR,PWRITE,PWDATA,PRDATA,PSEL,PENABLE,PREADY,PSLVERR,PSTRB,uart_tx_byte,uart_rx_byte,parity_error,framing_error,irq_out
RUN-000415,RUN-000415-T0001,RUN-000415-S00,reset_recovery_seq,WRITE,2813,3030,140,3,3,1,2,0xbc03,0x6ca6c615,,0x6ca6c615,0x6ca6c615,MATCH,,APB_WR,0xbc03,1,0x6ca6c615,,4,1,1,0,0x9,0x0c,0xa4,0,0,0
RUN-000415,RUN-000415-T0002,RUN-000415-S00,reset_recovery_seq,WRITE,12300,12442,615,1,0,0,3,0x364b,0x4552e45e,,0x4552e45e,0x4552e45e,MATCH,,APB_WR,0x364b,1,0x4552e45e,,1,1,1,0,0xd,0x64,0x12,0,0,0
RUN-000415,RUN-000415-T0003,RUN-000415-S00,reset_recovery_seq,WRITE,13036,13159,651,1,2,1,1,0x902f,0xa6fe6109,,0xa6fe6109,0xa6fe6109,MATCH,,APB_WR,0x902f,1,0xa6fe6109,,2,1,1,0,0xe,0x69,0x58,0,0,0
RUN-000415,RUN-000415-T0004,RUN-000415-S01,reset_recovery_seq,WRITE,76032,76186,3801,1,3,0,1,0xd002,0xdfea4c79,,0xdfea4c79,0xdfea4c79,MATCH,,APB_WR,0xd002,1,0xdfea4c79,,1,1,1,0,0x4,0x27,0xba,0,0,0
RUN-000415,RUN-000415-T0005,RUN-000415-S01,reset_recovery_seq,WRITE,102418,102729,5120,2,0,3,1,0x42b3,0xc285a696,,0xc285a696,0xc285a696,MATCH,,APB_WR,0x42b3,1,0xc285a696,,2,1,1,0,0xf,0x76,0x76,0,0,0
RUN-000415,RUN-000415-T0006,RUN-000415-S01,reset_recovery_seq,WRITE,105358,105543,5267,0,1,1,2,0x6498,0xbef93864,,0xbef93864,0xbef93864,MATCH,,APB_WR,0x6498,1,0xbef93864,,2,1,1,0,0x9,0xab,0x9c,0,0,0
RUN-000415,RUN-000415-T0007,RUN-000415-S01,reset_recovery_seq,WRITE,117904,117976,5895,2,0,2,0,0x973e,0x948505df,,0x948505df,0x948505df,MATCH,,APB_WR,0x973e,1,0x948505df,,3,1,1,0,0xc,0xe5,0x8e,0,0,0
RUN-000415,RUN-000415-T0008,RUN-000415-S02,reset_recovery_seq,WRITE,131232,131452,6561,2,0,0,1,0x8c90,0xa5ceb24d,,0xa5ceb24d,0xa5ceb24d,MATCH,,APB_WR,0x8c90,1,0xa5ceb24d,,2,1,1,0,0x8,0xbc,0x79,0,0,0
RUN-000415,RUN-000415-T0009,RUN-000415-S02,reset_recovery_seq,WRITE,137069,137238,6853,0,1,1,3,0x7b81,0x8954fa79,,0x8954fa79,0x8954fa79,MATCH,,APB_WR,0x7b81,1,0x8954fa79,,3,1,1,0,0x7,0x07,0x5c,0,0,0
RUN-000416,RUN-000416-T0000,RUN-000416-S00,reset_recovery_seq,READ,5132,5190,128,1,3,1,1,0xafff,,0xe2a61a15,0xe2a61a15,0xe2a61a15,MATCH,,APB_RD,0xafff,0,,0xe2a61a15,8,1,1,0,,0x4c,0x97,0,0,0
RUN-000416,RUN-000416-T0001,RUN-000416-S00,reset_recovery_seq,READ,10706,10992,267,3,1,2,1,0x1fb3,,0xa5327d3e,0xa5327d3e,0xa5327d3e,MATCH,B_ARB_0x12,APB_RD,0x1fb3,0,,0xa5327d3e,5,1,1,1,,0x5d,0xd5,0,0,0
RUN-000416,RUN-000416-T0002,RUN-000416-S00,reset_recovery_seq,READ,30206,30530,755,5,1,3,0,0x10e1,,0xce9e1df6,0xce9e1df6,0xce9e1df6,MATCH,,APB_RD,0x10e1,0,,0xce9e1df6,3,1,1,0,,0xf1,0x5d,0,0,0
RUN-000416,RUN-000416-T0003,RUN-000416-S00,reset_recovery_seq,READ,37355,37466,933,1,1,0,0,0x2644,,0xbf83c7e7,0xbf83c7e7,0xbf83c7e7,MATCH,,APB_RD,0x2644,0,,0xbf83c7e7,6,1,1,0,,0x42,0x95,0,0,0
RUN-000416,RUN-000416-T0004,RUN-000416-S01,reset_recovery_seq,WRITE,246119,246509,6152,1,2,2,3,0x523c,0xd74a147c,,0xd74a147c,0xd74a147c,MATCH,,APB_WR,0x523c,1,0xd74a147c,,5,1,1,0,0xb,0x99,0xe4,0,0,0
RUN-000416,RUN-000416-T0005,RUN-000416-S01,reset_recovery_seq,READ,353016,353289,8825,6,1,0,3,0x9662,,0xc04bd106,0xc04bd106,0xc04bd106,MATCH,,APB_RD,0x9662,0,,0xc04bd106,4,1,1,0,,0xc8,0x40,0,0,0
RUN-000417,RUN-000417-T0000,RUN-000417-S00,dma_burst_seq,READ,5304,5561,530,1,1,0,3,0x81e5,,0xe6fd6f41,0xe6fd6f41,0xe6fd6f61,MISMATCH,B_UART_0x24,APB_RD,0x81e5,0,,0xe6fd6f61,4,1,1,0,,0x3b,0xa2,1,1,0
RUN-000417,RUN-000417-T0001,RUN-000417-S00,dma_burst_seq,READ,5395,5454,539,3,1,2,0,0x4036,,0xdbf15125,0xdbf15125,0xdbf15125,MATCH,,APB_RD,0x4036,0,,0xdbf15125,4,1,1,0,,0x34,0x21,0,0,0
RUN-000417,RUN-000417-T0002,RUN-000417-S00,dma_burst_seq,WRITE,5676,5710,567,0,0,3,0,0xce4e,0xe4c48226,,0xe4c48226,0xe4c48226,MATCH,,APB_WR,0xce4e,1,0xe4c48226,,1,1,1,0,0x6,0xd6,0x18,0,0,0
RUN-000417,RUN-000417-T0003,RUN-000417-S00,dma_burst_seq,READ,8692,8925,869,0,2,1,1,0x6bc5,,0x28ffd572,0x28ffd572,0x28ffd572,MATCH,,APB_RD,0x6bc5,0,,0x28ffd572,3,1,1,0,,0x33,0x3f,0,0,0
RUN-000417,RUN-000417-T0004,RUN-000417-S01,dma_burst_seq,READ,16029,16251,1602,0,2,3,2,0x8dcc,,0x1e5b5472,0x1e5b5472,0x1e5b5472,MATCH,,APB_RD,0x8dcc,0,,0x1e5b5472,3,1,1,0,,0x36,0x4e,0,0,0
RUN-000417,RUN-000417-T0005,RUN-000417-S01,dma_burst_seq,WRITE,16867,17036,1686,2,1,1,1,0xdcc2,0x6699199e,,0x6699199e,0x6699199e,MATCH,,APB_WR,0xdcc2,1,0x6699199e,,3,1,1,0,0x4,0x29,0xb4,0,0,0
RUN-000418,RUN-000418-T0000,RUN-000418-S00,backpressure_seq,WRITE,10381,10683,2076,4,3,0,2,0x17dc,0x04f5dfe4,,0x04f5dfe4,0x04f5dfe4,MATCH,,APB_WR,0x17dc,1,0x04f5dfe4,,6,1,1,0,0xf,0xaf,0x8e,0,0,0
RUN-000418,RUN-000418-T0001,RUN-000418-S00,backpressure_seq,READ,78166,78407,15633,4,3,2,3,0xa99f,,0xc5370106,0xc5370106,0xc5370106,MATCH,,APB_RD,0xa99f,0,,0xc5370106,3,1,1,0,,0x2a,0xbc,0,0,0
RUN-000418,RUN-000418-T0002,RUN-000418-S00,backpressure_seq,WRITE,281704,282088,56340,1,2,0,0,0xe5c9,0x84e39969,,0x84e39969,0x84e39969,MATCH,,APB_WR,0xe5c9,1,0x84e39969,,16,1,1,0,0x7,0x90,0xbd,0,0,0
RUN-000418,RUN-000418-T0003,RUN-000418-S00,backpressure_seq,WRITE,286747,286872,57349,14,3,0,1,0x6096,0x9f70c12c,,0x9f70c12c,0x9f70c12c,MATCH,,APB_WR,0x6096,1,0x9f70c12c,,9,1,1,0,0xe,0x33,0x05,0,0,0
RUN-000418,RUN-000418-T0004,RUN-000418-S01,backpressure_seq,WRITE,336184,336316,67236,13,3,1,0,0x4fd9,0x5832dc2c,,0x5832dc2c,0x5832dc2c,MATCH,,APB_WR,0x4fd9,1,0x5832dc2c,,8,1,1,0,0x1,0x61,0x82,0,0,0
RUN-000418,RUN-000418-T0005,RUN-000418-S01,backpressure_seq,WRITE,421220,421346,84244,3,2,1,1,0x1e5a,0x130750bf,,0x130750bf,0x130750bf,MATCH,,APB_WR,0x1e5a,1,0x130750bf,,14,1,1,0,0x1,0x1c,0x63,0,0,0
RUN-000418,RUN-000418-T0006,RUN-000418-S01,backpressure_seq,WRITE,438698,438867,87739,9,0,2,3,0x54ea,0x9dce789d,,0x9dce789d,0x9dce789d,MATCH,,APB_WR,0x54ea,1,0x9dce789d,,6,1,1,0,0x2,0x82,0xad,0,0,0
RUN-000418,RUN-000418-T0007,RUN-000418-S01,backpressure_seq,READ,440275,440372,88055,1,3,2,3,0xb8df,,0x041ce600,0x041ce600,0x041ce600,MATCH,,APB_RD,0xb8df,0,,0x041ce600,7,1,1,0,,0x36,0xf4,0,0,0
RUN-000418,RUN-000418-T0008,RUN-000418-S02,backpressure_seq,WRITE,456703,456873,91340,0,1,2,0,0x6815,0x89ef8f2d,,0x89ef8f2d,0x89ef8f2d,MATCH,,APB_WR,0x6815,1,0x89ef8f2d,,3,1,1,0,0x2,0x0f,0xe1,0,0,0
RUN-000418,RUN-000418-T0009,RUN-000418-S02,backpressure_seq,WRITE,461216,461547,92243,4,3,3,1,0x22e6,0x322b0639,,0x322b0639,0x322b0639,MATCH,,APB_WR,0x22e6,1,0x322b0639,,6,1,1,0,0x6,0x23,0x3b,0,0,0
RUN-000419,RUN-000419-T0000,RUN-000419-S00,uart_loopback_seq,READ,71062,71426,7106,4,0,2,2,0x9bde,,0xa415bb10,0xa415bb10,0xa415bb10,MATCH,,APB_RD,0x9bde,0,,0xa415bb10,2,1,1,0,,0xf6,0x91,0,0,0
RUN-000419,RUN-000419-T0001,RUN-000419-S00,uart_loopback_seq,WRITE,174996,175227,17499,2,1,0,0,0x493c,0x3095a160,,0x3095a160,0x3095a160,MATCH,,APB_WR,0x493c,1,0x3095a160,,7,1,1,0,0x7,0x56,0x38,0,0,0
RUN-000419,RUN-000419-T0002,RUN-000419-S00,uart_loopback_seq,READ,182723,182966,18272,3,1,1,0,0x4596,,0x0200f5e3,0x0200f5e3,0x0200f5e3,MATCH,,APB_RD,0x4596,0,,0x0200f5e3,3,1,1,0,,0xb1,0x23,0,0,0
RUN-000419,RUN-000419-T0003,RUN-000419-S00,uart_loopback_seq,WRITE,187373,187748,18737,0,1,1,2,0x40c9,0xc473c0ec,,0xc473c0ec,0xc473c0ec,MATCH,,APB_WR,0x40c9,1,0xc473c0ec,,2,1,1,0,0x6,0x20,0x8f,0,0,0
RUN-000419,RUN-000419-T0004,RUN-000419-S01,uart_loopback_seq,READ,201869,202061,20186,5,1,0,1,0x1f12,,0x7f02af60,0x7f02af60,0x7f02af60,MATCH,,APB_RD,0x1f12,0,,0x7f02af60,3,1,1,0,,0xd2,0x17,0,0,0
RUN-000419,RUN-000419-T0005,RUN-000419-S01,uart_loopback_seq,WRITE,219226,219328,21922,7,2,1,1,0x7e05,0xadbe8b5d,,0xadbe8b5d,0xadbe8b5d,MATCH,,APB_WR,0x7e05,1,0xadbe8b5d,,6,1,1,0,0x9,0xaf,0x43,0,0,0
RUN-000419,RUN-000419-T0006,RUN-000419-S01,uart_loopback_seq,READ,233741,233885,23374,5,1,2,3,0x2a34,,0x7c3af7c8,0x7c3af7c8,0x7c3af7c8,MATCH,,APB_RD,0x2a34,0,,0x7c3af7c8,4,1,1,0,,0x5e,0x50,0,0,0
RUN-000419,RUN-000419-T0007,RUN-000419-S01,uart_loopback_seq,WRITE,266385,266605,26638,7,3,1,2,0x5c2e,0x51dbf93d,,0x51dbf93d,0x51dbf93d,MATCH,,APB_WR,0x5c2e,1,0x51dbf93d,,4,1,1,0,0x6,0x39,0xd1,0,0,0
RUN-000419,RUN-000419-T0008,RUN-000419-S02,uart_loopback_seq,READ,303011,303388,30301,5,1,2,2,0x22ce,,0xc1e39408,0xc1e39408,0xc1e39408,MATCH,,APB_RD,0x22ce,0,,0xc1e39408,7,1,1,0,,0x93,0x4d,0,0,0
RUN-000419,RUN-000419-T0009,RUN-000419-S02,uart_loopback_seq,WRITE,332776,332941,33277,2,2,0,3,0x3d7a,0xdedf39e1,,0xdedf39e1,0xdedf39e1,MATCH,,APB_WR,0x3d7a,1,0xdedf39e1,,2,1,1,0,0xd,0x0a,0x02,0,0,0
RUN-000420,RUN-000420-T0000,RUN-000420-S00,dma_burst_seq,WRITE,10070,10341,503,1,1,0,0,0x3160,0x4fcf7aff,,0x4fcf7aff,0x4fcf7aff,MATCH,,APB_WR,0x3160,1,0x4fcf7aff,,2,1,1,0,0x1,0x2c,0x69,0,0,0
RUN-000420,RUN-000420-T0001,RUN-000420-S00,dma_burst_seq,WRITE,32214,32563,1610,1,2,2,3,0x6bd9,0xb2694d72,,0xb2694d72,0xb2694d72,MATCH,,APB_WR,0x6bd9,1,0xb2694d72,,1,1,1,0,0x6,0xd2,0x23,0,0,0
RUN-000420,RUN-000420-T0002,RUN-000420-S00,dma_burst_seq,READ,43332,43499,2166,1,3,1,0,0x66ac,,0x80eb45e7,0x80eb45e7,0x80eb45e7,MATCH,,APB_RD,0x66ac,0,,0x80eb45e7,2,1,1,0,,0x4e,0x39,0,0,0
RUN-000420,RUN-000420-T0003,RUN-000420-S00,dma_burst_seq,READ,46714,46748,2335,0,3,0,2,0x10ab,,0xbe8e7228,0xbe8e7228,0xbe8e7228,MATCH,,APB_RD,0x10ab,0,,0xbe8e7228,1,1,1,0,,0x3a,0x88,0,0,0
RUN-000420,RUN-000420-T0004,RUN-000420-S01,dma_burst_seq,READ,63373,63704,3168,1,0,3,3,0x607b,,0x95b6f527,0x95b6f527,0x95b6f527,MATCH,,APB_RD,0x607b,0,,0x95b6f527,2,1,1,0,,0x70,0x15,0,0,0
RUN-000420,RUN-000420-T0005,RUN-000420-S01,dma_burst_seq,WRITE,84502,84888,4225,1,2,1,0,0x348a,0x2110c4de,,0x2110c4de,0x2110c4de,MATCH,,APB_WR,0x348a,1,0x2110c4de,,2,1,1,0,0x0,0x93,0xf4,0,0,0
RUN-000420,RUN-000420-T0006,RUN-000420-S01,dma_burst_seq,READ,87369,87685,4368,0,3,0,0,0x71c2,,0xf833b94d,0xf833b94d,0xf833b94d,MATCH,,APB_RD,0x71c2,0,,0xf833b94d,1,1,1,0,,0x5d,0x06,0,0,0
RUN-000420,RUN-000420-T0007,RUN-000420-S01,dma_burst_seq,READ,99464,99646,4973,1,3,2,3,0x7bd2,,0x65eb41d3,0x65eb41d3,0x65eb41d3,MATCH,,APB_RD,0x7bd2,0,,0x65eb41d3,1,1,1,0,,0x3b,0xda,0,0,0
RUN-000420,RUN-000420-T0008,RUN-000420-S02,dma_burst_seq,READ,101024,101116,5051,1,3,3,0,0xa49d,,0xdf8d68e9,0xdf8d68e9,0xdf8d68e9,MATCH,,APB_RD,0xa49d,0,,0xdf8d68e9,1,1,1,0,,0x7d,0xbe,0,0,0
RUN-000420,RUN-000420-T0009,RUN-000420-S02,dma_burst_seq,READ,103754,104060,5187,1,0,2,3,0x3f7f,,0x913b0fa1,0x913b0fa1,0x913b0fa1,MATCH,,APB_RD,0x3f7f,0,,0x913b0fa1,2,1,1,0,,0xa8,0x9b,0,0,0
RUN-000421,RUN-000421-T0000,RUN-000421-S00,parity_stress_seq,READ,48071,48239,1201,2,1,1,1,0x4b3a,,0x77567a16,0x77567a16,0x77567a16,MATCH,B_IRQ_0x45,APB_RD,0x4b3a,0,,0x77567a16,4,1,1,0,,0x28,0xbd,0,0,1
RUN-000421,RUN-000421-T0001,RUN-000421-S00,parity_stress_seq,WRITE,56550,56591,1413,2,2,3,0,0x9dbb,0x2d54f80f,,0x2d54f80f,0x2d54f80f,MATCH,,APB_WR,0x9dbb,1,0x2d54f80f,,4,1,1,0,0x5,0x58,0xe9,0,0,0
RUN-000421,RUN-000421-T0002,RUN-000421-S00,parity_stress_seq,READ,57588,57657,1439,3,3,0,3,0x1509,,0x735dcbc2,0x735dcbc2,0x735dcbc2,MATCH,,APB_RD,0x1509,0,,0x735dcbc2,4,1,1,0,,0x22,0xb0,0,0,0
RUN-000421,RUN-000421-T0003,RUN-000421-S00,parity_stress_seq,READ,93207,93291,2330,3,1,2,3,0xec22,,0x0c77a54f,0x0c77a54f,0x0c77a54f,MATCH,,APB_RD,0xec22,0,,0x0c77a54f,2,1,1,0,,0x4f,0x91,0,0,0
RUN-000421,RUN-000421-T0004,RUN-000421-S01,parity_stress_seq,READ,117322,117651,2933,1,3,0,0,0x5445,,0xe6a8d6c1,0xe6a8d6c1,0xe6a8d6c1,MATCH,,APB_RD,0x5445,0,,0xe6a8d6c1,1,1,1,0,,0x0c,0x46,0,0,0
RUN-000421,RUN-000421-T0005,RUN-000421-S01,parity_stress_seq,WRITE,138146,138189,3453,0,0,2,1,0x5871,0x507c484c,,0x507c484c,0x507c484c,MATCH,,APB_WR,0x5871,1,0x507c484c,,1,1,1,0,0x2,0x3d,0xc4,0,0,0
RUN-000422,RUN-000422-T0000,RUN-000422-S00,parity_stress_seq,READ,35583,35690,889,0,2,3,2,0x0b6d,,0x4374109e,0x4374109e,0x4374109e,MATCH,,APB_RD,0x0b6d,0,,0x4374109e,1,1,1,0,,0x61,0x94,0,0,0
RUN-000422,RUN-000422-T0001,RUN-000422-S00,parity_stress_seq,READ,89960,90301,2249,1,1,0,1,0x63a2,,0xd7ab399d,0xd7ab399d,0xd7ab399d,MATCH,,APB_RD,0x63a2,0,,0xd7ab399d,1,1,1,0,,0x0d,0xd4,0,0,0
RUN-000422,RUN-000422-T0002,RUN-000422-S00,parity_stress_seq,READ,90407,90641,2260,1,0,1,2,0xd9dc,,0xfca6fd1c,0xfca6fd1c,0xfca6fd1c,MATCH,,APB_RD,0xd9dc,0,,0xfca6fd1c,2,1,1,0,,0x63,0xeb,0,0,0
RUN-000422,RUN-000422-T0003,RUN-000422-S00,parity_stress_seq,READ,98035,98149,2450,0,3,1,3,0x5353,,0xad81126b,0xad81126b,0xad81126b,MATCH,,APB_RD,0x5353,0,,0xad81126b,2,1,1,0,,0xeb,0x3b,0,0,0
RUN-000422,RUN-000422-T0004,RUN-000422-S01,parity_stress_seq,READ,107493,107881,2687,1,2,2,0,0xb96c,,0xff7825cb,0xff7825cb,0xff7825cb,MATCH,,APB_RD,0xb96c,0,,0xff7825cb,2,1,1,0,,0x87,0x98,0,0,0
RUN-000422,RUN-000422-T0005,RUN-000422-S01,parity_stress_seq,READ,128135,128254,3203,0,1,2,3,0x953c,,0xf04e005c,0xf04e005c,0xf04e005c,MATCH,,APB_RD,0x953c,0,,0xf04e005c,2,1,1,0,,0x88,0x6c,0,0,0
RUN-000422,RUN-000422-T0006,RUN-000422-S01,parity_stress_seq,WRITE,128662,128690,3216,0,1,1,0,0x8b44,0xe9b31a4e,,0xe9b31a4e,0xe9b31a4e,MATCH,,APB_WR,0x8b44,1,0xe9b31a4e,,2,1,1,0,0x2,0x77,0xef,0,0,0
RUN-000422,RUN-000422-T0007,RUN-000422-S01,parity_stress_seq,READ,136115,136176,3402,0,0,1,0,0x619c,,0xa99a65b4,0xa99a65b4,0xa99a65b4,MATCH,,APB_RD,0x619c,0,,0xa99a65b4,2,1,1,0,,0x44,0x7c,0,0,0
RUN-000422,RUN-000422-T0008,RUN-000422-S02,parity_stress_seq,READ,143149,143453,3578,1,0,2,2,0xeb39,,0x7c2404b7,0x7c2404b7,0x7c2404b7,MATCH,,APB_RD,0xeb39,0,,0x7c2404b7,2,1,1,0,,0x00,0x9d,0,0,0
RUN-000422,RUN-000422-T0009,RUN-000422-S02,parity_stress_seq,READ,151234,151578,3780,1,2,0,1,0xed42,,0x65278972,0x65278972,0x65278972,MATCH,,APB_RD,0xed42,0,,0x65278972,2,1,1,0,,0xf1,0x7b,0,0,0
RUN-000423,RUN-000423-T0000,RUN-000423-S00,reg_sweep_seq,READ,23928,24222,2392,3,0,1,0,0x6c3b,,0x1542975d,0x1542975d,0x1542975d,MATCH,,APB_RD,0x6c3b,0,,0x1542975d,4,1,1,0,,0x05,0xa7,0,0,0
RUN-000423,RUN-000423-T0001,RUN-000423-S00,reg_sweep_seq,WRITE,28622,28737,2862,3,0,2,3,0xda94,0x3b441de0,,0x3b441de0,0x3b441de0,MATCH,,APB_WR,0xda94,1,0x3b441de0,,4,1,1,0,0xb,0xd6,0xbd,0,0,0
RUN-000423,RUN-000423-T0002,RUN-000423-S00,reg_sweep_seq,READ,74686,74935,7468,1,2,0,0,0x46d8,,0x3cb56bb7,0x3cb56bb7,0x3cb56bb7,MATCH,,APB_RD,0x46d8,0,,0x3cb56bb7,2,1,1,0,,0x68,0x3b,0,0,0
RUN-000423,RUN-000423-T0003,RUN-000423-S00,reg_sweep_seq,WRITE,82190,82374,8219,1,1,1,0,0x8c64,0xeca07251,,0xeca07251,0xeca07251,MATCH,,APB_WR,0x8c64,1,0xeca07251,,2,1,1,0,0x1,0x29,0xe3,0,0,0
RUN-000423,RUN-000423-T0004,RUN-000423-S01,reg_sweep_seq,READ,94787,94837,9478,0,0,0,2,0xd70f,,0x5fe9ea52,0x5fe9ea52,0x5fe9ea52,MATCH,,APB_RD,0xd70f,0,,0x5fe9ea52,4,1,1,0,,0x94,0xc4,0,0,0
RUN-000423,RUN-000423-T0005,RUN-000423-S01,reg_sweep_seq,READ,96610,96868,9661,1,0,2,0,0x5ee0,,0xe45b1678,0xe45b1678,0xe45b1678,MATCH,,APB_RD,0x5ee0,0,,0xe45b1678,3,1,1,0,,0xac,0x8f,0,0,0
RUN-000423,RUN-000423-T0006,RUN-000423-S01,reg_sweep_seq,READ,113201,113479,11320,1,1,3,0,0x55d8,,0x17a07964,0x17a07964,0x17a07964,MATCH,,APB_RD,0x55d8,0,,0x17a07964,2,1,1,0,,0xd8,0x02,0,0,0
RUN-000423,RUN-000423-T0007,RUN-000423-S01,reg_sweep_seq,READ,115280,115399,11528,2,2,1,3,0xb5a9,,0xaceb03e3,0xaceb03e3,0xaceb03e3,MATCH,,APB_RD,0xb5a9,0,,0xaceb03e3,2,1,1,0,,0xf5,0xb0,0,0,0
RUN-000423,RUN-000423-T0008,RUN-000423-S02,reg_sweep_seq,READ,149826,150138,14982,0,1,3,3,0xe7b9,,0x1b0b6931,0x1b0b6931,0x1b0b6931,MATCH,,APB_RD,0xe7b9,0,,0x1b0b6931,1,1,1,0,,0x39,0xc7,0,0,0
RUN-000423,RUN-000423-T0009,RUN-000423-S02,reg_sweep_seq,READ,154613,154675,15461,1,1,2,1,0x92cf,,0x4bf7073f,0x4bf7073f,0x4bf7073f,MATCH,,APB_RD,0x92cf,0,,0x4bf7073f,3,1,1,0,,0x25,0x9c,0,0,0
RUN-000424,RUN-000424-T0000,RUN-000424-S00,reset_recovery_seq,WRITE,9273,9409,927,2,0,2,3,0xaf8b,0x2e66ba0e,,0x2e66ba0e,0x2e66ba0e,MATCH,,APB_WR,0xaf8b,1,0x2e66ba0e,,1,1,1,0,0x0,0x5d,0x4d,0,0,0
RUN-000424,RUN-000424-T0001,RUN-000424-S00,reset_recovery_seq,READ,16541,16793,1654,1,3,2,0,0xfa5c,,0x5e68b6f8,0x5e68b6f8,0x5e68b6f8,MATCH,,APB_RD,0xfa5c,0,,0x5e68b6f8,3,1,1,0,,0x9b,0x1d,0,0,0
RUN-000424,RUN-000424-T0002,RUN-000424-S00,reset_recovery_seq,WRITE,19298,19532,1929,3,0,1,2,0x95ac,0xa0b8f7c9,,0xa0b8f7c9,0xa0b8f7c9,MATCH,,APB_WR,0x95ac,1,0xa0b8f7c9,,2,1,1,0,0x8,0x2a,0xe7,0,0,0
RUN-000424,RUN-000424-T0003,RUN-000424-S00,reset_recovery_seq,READ,22305,22521,2230,3,0,2,2,0x4e80,,0xf2807d1d,0xf2807d1d,0xf2807d1d,MATCH,,APB_RD,0x4e80,0,,0xf2807d1d,3,1,1,0,,0x2a,0x99,0,0,0
RUN-000424,RUN-000424-T0004,RUN-000424-S01,reset_recovery_seq,WRITE,22558,22627,2255,1,1,2,0,0xa5ca,0xfa5926d6,,0xfa5926d6,0xfa5926d6,MATCH,,APB_WR,0xa5ca,1,0xfa5926d6,,2,1,1,0,0xa,0x41,0xd7,0,0,0
RUN-000424,RUN-000424-T0005,RUN-000424-S01,reset_recovery_seq,WRITE,24332,24682,2433,0,3,1,1,0xd0d4,0x71ab7cb2,,0x71ab7cb2,0x71ab7cb2,MATCH,,APB_WR,0xd0d4,1,0x71ab7cb2,,2,1,1,0,0x3,0xb3,0x56,0,0,0
RUN-000424,RUN-000424-T0006,RUN-000424-S01,reset_recovery_seq,WRITE,28521,28799,2852,1,2,2,2,0x605e,0x38babee1,,0x38babee1,0x38babee1,MATCH,,APB_WR,0x605e,1,0x38babee1,,4,1,1,0,0xd,0xf3,0x31,0,0,0
RUN-000424,RUN-000424-T0007,RUN-000424-S01,reset_recovery_seq,READ,43738,44024,4373,2,0,3,3,0xbc5f,,0x91d6b067,0x91d6b067,0x91d6b067,MATCH,,APB_RD,0xbc5f,0,,0x91d6b067,3,1,1,0,,0x8d,0x43,0,0,0
RUN-000424,RUN-000424-T0008,RUN-000424-S02,reset_recovery_seq,WRITE,49554,49839,4955,1,0,1,3,0xf8fe,0x94ce5201,,0x94ce5201,0x94ce5201,MATCH,,APB_WR,0xf8fe,1,0x94ce5201,,4,1,1,0,0x5,0x2f,0x20,0,0,0
RUN-000424,RUN-000424-T0009,RUN-000424-S02,reset_recovery_seq,WRITE,64315,64374,6431,1,0,0,2,0x9b0f,0x23579214,,0x23579214,0x23579214,MATCH,,APB_WR,0x9b0f,1,0x23579214,,2,1,1,0,0x4,0xe9,0x66,0,0,0
RUN-000425,RUN-000425-T0000,RUN-000425-S00,reset_recovery_seq,WRITE,58704,58834,1467,3,3,3,1,0xe7b0,0x294072f9,,0x294072f9,0x294072f9,MATCH,,APB_WR,0xe7b0,1,0x294072f9,,1,1,1,0,0x3,0x2a,0x7f,0,0,0
RUN-000425,RUN-000425-T0001,RUN-000425-S00,reset_recovery_seq,WRITE,120268,120621,3006,3,3,0,1,0xa939,0x6957ba95,,0x6957ba95,0x6957ba95,MATCH,,APB_WR,0xa939,1,0x6957ba95,,4,1,1,0,0x9,0x4b,0x49,0,0,0
RUN-000425,RUN-000425-T0002,RUN-000425-S00,reset_recovery_seq,READ,182271,182409,4556,3,1,1,1,0xdcfe,,0xed6a25cf,0xed6a25cf,0xed6a25cf,MATCH,,APB_RD,0xdcfe,0,,0xed6a25cf,4,1,1,0,,0x82,0x50,0,0,0
RUN-000425,RUN-000425-T0003,RUN-000425-S00,reset_recovery_seq,WRITE,200998,201289,5024,3,1,2,2,0x2857,0x230bb9ec,,0x230bb9ec,0x230bb9ec,MATCH,,APB_WR,0x2857,1,0x230bb9ec,,4,1,1,0,0x9,0xa4,0x55,0,0,0
RUN-000425,RUN-000425-T0004,RUN-000425-S01,reset_recovery_seq,READ,214234,214527,5355,2,3,1,1,0x1bac,,0x06d1d3ac,0x06d1d3ac,0x06d1d3ac,MATCH,,APB_RD,0x1bac,0,,0x06d1d3ac,1,1,1,0,,0x78,0x8c,0,0,0
RUN-000425,RUN-000425-T0005,RUN-000425-S01,reset_recovery_seq,READ,223474,223602,5586,2,3,3,0,0x3039,,0x51363acf,0x51363acf,0x51363acf,MATCH,,APB_RD,0x3039,0,,0x51363acf,3,1,1,0,,0x54,0x88,0,0,0
RUN-000425,RUN-000425-T0006,RUN-000425-S01,reset_recovery_seq,READ,254564,254755,6364,2,2,2,2,0x0bf5,,0x82531a82,0x82531a82,0x82531a82,MATCH,,APB_RD,0x0bf5,0,,0x82531a82,1,1,1,0,,0x3f,0x5a,0,0,0
